DISTRICT,INCLOCATION_X,LATITUDE_X,LONGITUDE_X,CPD_NEIGHBORHOOD,SNA_NEIGHBORHOOD,OID,RMS_NO,VICCOUNT,CITYSTATEZIP,RACE,SEX,AGE,TYPE,DATEOCCURRED,MONTHOCCURED,TIMEOCCURED,HROCCURED,DAYOCCURRED,RMSDUP,DATETIME,DSTFULL,ZIP,COMMUNITY_COUNCIL_NEIGHBORHOOD
4,9XX BURTON AV,39.151173686578,-84.4841919070423,NORTH AVONDALE,AVONDALE,1592,41106497,1,"CINC, OH",BLACK,MALE,26,NONFATAL,09/30/2011 12:00:00 PM,SEP,120000,12,FRI,41106497,09/30/2011 12:00:00 PM,DISTRICT 4,45229,AVONDALE - NORTH AVONDALE
3,8XX MCPHERSON AV,39.1071549002178,-84.5714719084923,EAST PRICE HILL,EAST PRICE HILL,1589,31108575,1,"CINC, OH 45205",WHITE,MALE,23,NONFATAL,09/29/2011 12:00:00 PM,SEP,162000,16,THU,31108575,09/29/2011 04:20:00 PM,DISTRICT 3,45205,EAST PRICE HILL
4,16XX READING RD,39.1134113238019,-84.5019332581953,MT AUBURN,PENDLETON,1585,41106304,1,"CINC, OH 45236",BLACK,MALE,18,NONFATAL,09/28/2011 12:00:00 PM,SEP,215000,21,WED,41106304,09/28/2011 09:50:00 PM,DISTRICT 4,45202,WALNUT HILLS
1,4XX W MCMICKEN AV,39.1225339482324,-84.527806897368,OVER-THE-RHINE,CUF,1586,11103971,1,"CINC, OH 45205",BLACK,MALE,28,NONFATAL,09/28/2011 12:00:00 PM,SEP,184500,18,WED,11103971,09/28/2011 06:45:00 PM,DISTRICT 1,45214,OTR
3,30XX CAVANAUGH AV,39.1404007349447,-84.573434320623,WESTWOOD,WESTWOOD,1588,31108545,1,"CINC, OH 45206",BLACK,MALE,27,NONFATAL,09/28/2011 12:00:00 PM,SEP,194000,19,WED,31108545,09/28/2011 07:40:00 PM,DISTRICT 3,45211,WESTWOOD
5,47XX ESTE AV,39.1782795039241,-84.5075955521689,WINTON HILLS,WINTON HILLS,1587,51105482,1,"TAYLOR MILL, KY",WHITE,MALE,26,NONFATAL,09/28/2011 12:00:00 PM,SEP,172500,17,WED,51105482,09/28/2011 05:25:00 PM,DISTRICT 5,45232,WINTON HILLS
1,15XX VINE ST,39.1125695747579,-84.5153270940446,OVER-THE-RHINE,OVER-THE-RHINE,1584,11103938,1,"CINC, OH 45230",BLACK,MALE,31,FATAL,09/25/2011 12:00:00 PM,SEP,193800,19,SUN,11103938,09/25/2011 07:38:00 PM,DISTRICT 1,45202,OTR
4,34XX CLEVELAND CT,39.1405646477196,-84.4847330216752,AVONDALE,AVONDALE,1581,41106223,1,"CINC, OH 45229",BLACK,MALE,30,FATAL,09/24/2011 12:00:00 PM,SEP,200700,20,SAT,41106223,09/24/2011 08:07:00 PM,DISTRICT 4,45229,AVONDALE
5,55XX WINNESTE AVENUE,39.1899708291277,-84.5149335720418,WINTON HILLS,WINTON HILLS,1583,51105400,1,"CINC, OH 45232",BLACK,MALE,19,NONFATAL,09/24/2011 12:00:00 PM,SEP,200600,20,SAT,51105400,09/24/2011 08:06:00 PM,DISTRICT 5,45232,WINTON HILLS
4,9XX E MCMILLAN ST,39.1265565691079,-84.4893061322504,WALNUT HILLS,WALNUT HILLS,1580,41106145,1,"CINC, OH 45229",BLACK,MALE,28,NONFATAL,09/24/2011 12:00:00 PM,SEP,004100,0,SAT,41106145,09/24/2011 12:41:00 AM,DISTRICT 4,45206,WALNUT HILLS
4,6XX GREENWOOD AV,39.1531285227828,-84.4897029401275,NORTH AVONDALE,AVONDALE,1582,41106148,1,"CINC, OH 45240",BLACK,MALE,40,NONFATAL,09/24/2011 12:00:00 PM,SEP,020000,2,SAT,41106148,09/24/2011 02:00:00 AM,DISTRICT 4,45229,AVONDALE - NORTH AVONDALE
4,12XX LAIDLAW AV,39.1768342124853,-84.475934757382,BOND HILL,BOND HILL,1579,41106090,1,"CINC, OH 45214",BLACK,MALE,24,NONFATAL,09/21/2011 12:00:00 PM,SEP,115000,11,WED,41106090,09/21/2011 11:50:00 AM,DISTRICT 4,45237,BOND HILL
5,XX SB I75,39.1435287643949,-84.5350806725451,CAMP WASHINGTON,CAMP WASHINGTON,1578,51105300,1,"CINC, OH 45237",BLACK,MALE,32,NONFATAL,09/20/2011 12:00:00 PM,SEP,145000,14,TUE,51105300,09/20/2011 02:50:00 PM,DISTRICT 5,45052,CAMP WASHINGTON
5,40XX CHERRY ST,39.1602187076354,-84.5427399915564,NORTHSIDE,NORTHSIDE,1577,51105244,1,"CINC, OH 45231",BLACK,MALE,50,NONFATAL,09/18/2011 12:00:00 PM,SEP,234000,23,SUN,51105244,09/18/2011 11:40:00 PM,DISTRICT 5,45223,NORTHSIDE
1,16XX RACE ST,39.114366974754,-84.5176568365552,OVER-THE-RHINE,OVER-THE-RHINE,1576,11103806,1,"CINC, OH 45237",BLACK,MALE,40,NONFATAL,09/17/2011 12:00:00 PM,SEP,221900,22,SAT,11103806,09/17/2011 10:19:00 PM,DISTRICT 1,45202,OTR
4,23XX READING RD,39.124610424315,-84.5015629384609,WALNUT HILLS,WALNUT HILLS,1575,41105965,1,0,BLACK,MALE,28,NONFATAL,09/16/2011 12:00:00 PM,SEP,113000,11,FRI,41105965,09/16/2011 11:30:00 AM,DISTRICT 4,45206,WALNUT HILLS
3,21XX QUEEN CITY AV,39.1279237656155,-84.5732130485788,SOUTH FAIRMOUNT,WESTWOOD,1573,31108144,2,"CINC, OH 45202",BLACK,FEMALE,29,NONFATAL,09/15/2011 12:00:00 PM,SEP,010500,1,THU,31108144,09/15/2011 01:05:00 AM,DISTRICT 3,45214,SOUTH FAIRMOUNT - WESTWOOD
1,12XX RACE ST,39.1075873780954,-84.516473403934,OVER-THE-RHINE,OVER-THE-RHINE,1574,11103803,1,"CINC, OH 45202",WHITE,MALE,29,NONFATAL,09/15/2011 12:00:00 PM,SEP,191500,19,THU,11103803,09/15/2011 07:15:00 PM,DISTRICT 1,45202,OTR
3,21XX QUEEN CITY AV,39.1283237656155,-84.5740130485788,SOUTH FAIRMOUNT,WESTWOOD,1572,31108144,2,"CINC, OH 45239",BLACK,MALE,31,NONFATAL,09/15/2011 12:00:00 PM,SEP,010500,1,THU,31108144,09/15/2011 01:05:00 AM,DISTRICT 3,45214,SOUTH FAIRMOUNT - WESTWOOD
1,13XX WALNUT ST,39.1095751108377,-84.5142281992229,OVER-THE-RHINE,OVER-THE-RHINE,1570,11103778,1,"CINC, OH 45202",BLACK,MALE,28,NONFATAL,09/14/2011 12:00:00 PM,SEP,195500,19,WED,11103778,09/14/2011 07:55:00 PM,DISTRICT 1,45202,OTR
3,24XX WESTWOOD NORTHERN BV,39.1460974802475,-84.578694604853,WESTWOOD,WESTWOOD,1571,31108143,1,"CINC, OH 45214",BLACK,MALE,45,NONFATAL,09/14/2011 12:00:00 PM,SEP,180500,18,WED,31108143,09/14/2011 06:05:00 PM,DISTRICT 3,45211,WESTWOOD
1,12XX BROADWAY ST,39.1095760065239,-84.5079768985379,PENDLETON,PENDLETON,1568,11103751,2,"CINC, OH 45202",BLACK,FEMALE,47,NONFATAL,09/13/2011 12:00:00 PM,SEP,020500,2,TUE,11103751,09/13/2011 02:05:00 AM,DISTRICT 1,45202,PENDLETON
1,12XX BROADWAY ST,39.1096260065239,-84.5088268985379,PENDLETON,PENDLETON,1569,11103751,2,"CINC, OH 45225",BLACK,MALE,17,NONFATAL,09/13/2011 12:00:00 PM,SEP,020500,2,TUE,11103751,09/13/2011 02:05:00 AM,DISTRICT 1,45202,PENDLETON
3,7XX NEAVE ST,39.1024751775396,-84.5539882063489,LOWER PRICE HILL,LOWER PRICE HILL,1567,31108075,1,"CINC, OH 45225",BLACK,MALE,22,NONFATAL,09/12/2011 12:00:00 PM,SEP,155500,15,MON,31108075,09/12/2011 03:55:00 PM,DISTRICT 3,45204,LOWER PRICE HILL
3,33XX MCHENRY AV,39.1467450785681,-84.5713991552455,EAST WESTWOOD,EAST WESTWOOD,1566,31107985,2,"CINC, OH 45225",BLACK,MALE,19,NONFATAL,09/11/2011 12:00:00 PM,SEP,225000,22,SUN,31107985,09/11/2011 10:50:00 PM,DISTRICT 3,45225,EAST WESTWOOD
3,33XX MCHENRY AV,39.1475650785681,-84.5712391552455,EAST WESTWOOD,EAST WESTWOOD,1565,31107985,2,"CINC, OH 45203",BLACK,MALE,18,NONFATAL,09/11/2011 12:00:00 PM,SEP,225000,22,SUN,31107985,09/11/2011 10:50:00 PM,DISTRICT 3,45225,EAST WESTWOOD
1,X MERCER ST,39.1101869447015,-84.51557060534,OVER-THE-RHINE,OVER-THE-RHINE,1564,11103718,1,"CINC, OH 45237",BLACK,MALE,19,NONFATAL,09/10/2011 12:00:00 PM,SEP,143000,14,SAT,11103718,09/10/2011 02:30:00 PM,DISTRICT 1,45202,OTR
1,17XX VINE ST,39.1162288268544,-84.5171327741353,OVER-THE-RHINE,OVER-THE-RHINE,1563,11103747,1,"CINC, OH 45215",BLACK,MALE,20,FATAL,09/09/2011 12:00:00 PM,SEP,185000,18,FRI,11103747,09/09/2011 06:50:00 PM,DISTRICT 1,45202,OTR
4,9XX CLEVELAND AV,39.1421259649591,-84.4849232158822,AVONDALE,AVONDALE,1561,41105788,2,"CINC, OH 45229",BLACK,MALE,43,NONFATAL,09/08/2011 12:00:00 PM,SEP,163700,16,THU,41105788,09/08/2011 04:37:00 PM,DISTRICT 4,45229,AVONDALE
4,9XX CLEVELAND AV,39.1413959649591,-84.4849532158822,AVONDALE,AVONDALE,1562,41105788,2,"CINC, OH 45202",BLACK,MALE,25,NONFATAL,09/08/2011 12:00:00 PM,SEP,163700,16,THU,41105788,09/08/2011 04:37:00 PM,DISTRICT 4,45229,AVONDALE
3,27XX PRICE AV,39.106488315023,-84.5586141724363,EAST PRICE HILL,EAST PRICE HILL,1560,31107916,1,"CINCOH, 45205",BLACK,MALE,32,NONFATAL,09/07/2011 12:00:00 PM,SEP,173400,17,WED,31107916,09/07/2011 05:34:00 PM,DISTRICT 3,45204,EAST PRICE HILL
4,5XX CAMDEN AV,39.1519915485505,-84.4970641382775,NORTH AVONDALE,AVONDALE,1558,41105710,1,"CINC, OH 45229",BLACK,MALE,37,NONFATAL,09/05/2011 12:00:00 PM,SEP,042000,4,MON,41105710,09/05/2011 04:20:00 AM,DISTRICT 4,45229,AVONDALE - NORTH AVONDALE
4,61XX JOYCE LN,39.1863772324238,-84.4588606015085,ROSELAWN,ROSELAWN,1559,41105708,1,"CINC, OH 45237",BLACK,MALE,18,NONFATAL,09/05/2011 12:00:00 PM,SEP,133000,13,MON,41105708,09/05/2011 01:30:00 PM,DISTRICT 4,45237,ROSELAWN
4,8XX N FRED SHUTTLESWORTH CR,39.1542987585582,-84.4865773677434,NORTH AVONDALE,AVONDALE,1556,41105709,1,"CINC, OH 45229",BLACK,MALE,22,NONFATAL,09/04/2011 12:00:00 PM,SEP,060000,6,SUN,41105709,09/04/2011 06:00:00 AM,DISTRICT 4,45229,AVONDALE - NORTH AVONDALE
1,1XX PEETE ST,39.1157058317392,-84.5140696986519,OVER-THE-RHINE,OVER-THE-RHINE,1557,11103612,1,"CINC, OH 45202",BLACK,MALE,23,NONFATAL,09/04/2011 12:00:00 PM,SEP,135000,13,SUN,11103612,09/04/2011 01:50:00 PM,DISTRICT 1,45202,OTR
4,30XX GILBERT AV,39.134585563066,-84.4862499596226,WALNUT HILLS,WALNUT HILLS,1553,41105665,1,"LAWRENCEBURG, IN 4702",WHITE,MALE,49,NONFATAL,09/03/2011 12:00:00 PM,SEP,020000,2,SAT,41105665,09/03/2011 02:00:00 AM,DISTRICT 4,45206,WALNUT HILLS
3,16XX WESTWOOD AV,39.1253041189269,-84.5499545783861,SOUTH FAIRMOUNT,SOUTH FAIRMOUNT,1554,31107764,1,"CINC, OH 45232",BLACK,MALE,32,NONFATAL,09/03/2011 12:00:00 PM,SEP,152300,15,SAT,31107764,09/03/2011 03:23:00 PM,DISTRICT 3,45214,SOUTH FAIRMOUNT
3,16XX QUEEN CITY AV,39.1264909272505,-84.5524559225927,SOUTH FAIRMOUNT,SOUTH FAIRMOUNT,1555,31107763,1,"CINC, OH 45205",BLACK,MALE,111,NONFATAL,09/03/2011 12:00:00 PM,SEP,134800,13,SAT,31107763,09/03/2011 01:48:00 PM,DISTRICT 3,45214,SOUTH FAIRMOUNT
3,37XX WESTMONT DR,39.1227629703182,-84.5710389770568,WEST PRICE HILL,EAST PRICE HILL,1552,31107721,1,"CINC, OH 45205",BLACK,MALE,25,NONFATAL,09/01/2011 12:00:00 PM,SEP,211500,21,THU,31107721,09/01/2011 09:15:00 PM,DISTRICT 3,45205,WEST PRICE HILL
3,19XX WESTWOOD NORTHERN BV,39.142935098454,-84.557259747282,ENGLISH WOODS,MILLVALE,1551,31107658,1,"CINC, OH 45223",BLACK,MALE,36,NONFATAL,08/31/2011 12:00:00 PM,AUG,000500,0,WED,31107658,08/31/2011 12:05:00 AM,DISTRICT 3,45225,MILLVALE
4,28XX GERARD ST,39.1305243686238,-84.5056032516247,CORRYVILLE,CORRYVILLE,1550,41105612,1,"CINC, OH 45237",BLACK,MALE,34,NONFATAL,08/30/2011 12:00:00 PM,AUG,170100,17,TUE,41105612,08/30/2011 05:01:00 PM,DISTRICT 4,45219,CORRYVILLE
3,32XX WERK RD,39.140210345704,-84.6133362421588,WESTWOOD,WESTWOOD,1549,31107622,1,"TAYLOR MILL, KY 41011",WHITE,MALE,34,NONFATAL,08/29/2011 12:00:00 PM,AUG,202000,20,MON,31107622,08/29/2011 08:20:00 PM,DISTRICT 3,45211,WESTWOOD
4,77XX STILLWELL RD,39.2036113578359,-84.456270463571,ROSELAWN,ROSELAWN,1548,41105511,1,0,BLACK,MALE,23,NONFATAL,08/26/2011 12:00:00 PM,AUG,191500,19,FRI,41105511,08/26/2011 07:15:00 PM,DISTRICT 4,45237,ROSELAWN
4,49XX OBERLIN BV,39.1756101606318,-84.4728496545835,BOND HILL,BOND HILL,1547,41105461,1,"CINC, OH 45237",BLACK,MALE,20,NONFATAL,08/24/2011 12:00:00 PM,AUG,174000,17,WED,41105461,08/24/2011 05:40:00 PM,DISTRICT 4,45237,BOND HILL
1,16XX RACE ST,39.1136325485252,-84.518439058469,OVER-THE-RHINE,OVER-THE-RHINE,1546,11103430,1,"CINC, OH 45238",BLACK,MALE,18,NONFATAL,08/22/2011 12:00:00 PM,AUG,233500,23,MON,11103430,08/22/2011 11:35:00 PM,DISTRICT 1,45202,OTR
4,70XX GLENMEADOW LN,39.1878993193569,-84.4670837326889,BOND HILL,ROSELAWN,1545,41106658,1,"CINC, OH 45237",BLACK,MALE,27,FATAL,08/21/2011 12:00:00 PM,AUG,190000,19,SUN,41106658,08/21/2011 07:00:00 PM,DISTRICT 4,45237,BOND HILL
1,13XX WALNUT ST,39.1109086566077,-84.5131203502615,OVER-THE-RHINE,OVER-THE-RHINE,1544,11103398,1,"CINC, OH 45251",BLACK,MALE,30,NONFATAL,08/21/2011 12:00:00 PM,AUG,212200,21,SUN,11103398,08/21/2011 09:22:00 PM,DISTRICT 1,45202,OTR
4,83XX ANTHONY WAYNE AV,39.2137258948135,-84.4627253980875,HARTWELL,HARTWELL,1543,41105332,2,"CINC, OH 45216",WHITE,MALE,111,NONFATAL,08/20/2011 12:00:00 PM,AUG,024000,2,SAT,41105332,08/20/2011 02:40:00 AM,DISTRICT 4,45216,HARTWELL
4,83XX ANTHONY WAYNE AV,39.2137558948135,-84.4618753980875,HARTWELL,HARTWELL,1542,41105332,2,"CINC, OH 45216",WHITE,MALE,111,NONFATAL,08/20/2011 12:00:00 PM,AUG,024000,2,SAT,41105332,08/20/2011 02:40:00 AM,DISTRICT 4,45216,HARTWELL
2,57XX MONTGOMERY RD,39.1787345108746,-84.4371562203913,PLEASANT RIDGE,PLEASANT RIDGE,1541,21103585,1,"CINC, OH 45213",BLACK,MALE,24,NONFATAL,08/20/2011 12:00:00 PM,AUG,131500,13,SAT,21103585,08/20/2011 01:15:00 PM,DISTRICT 2,45212,PLEASANT RIDGE
3,35XX MCHENRY AV,39.1507332045968,-84.5646347643128,EAST WESTWOOD,EAST WESTWOOD,1540,31107316,1,"CINC, OH 45231",BLACK,MALE,20,NONFATAL,08/19/2011 12:00:00 PM,AUG,205000,20,FRI,31107316,08/19/2011 08:50:00 PM,DISTRICT 3,45225,EAST WESTWOOD
1,16XX VINE ST,39.1143162379752,-84.5166340881274,OVER-THE-RHINE,OVER-THE-RHINE,1539,11103343,1,"CINC, OH 45220",BLACK,MALE,28,NONFATAL,08/16/2011 12:00:00 PM,AUG,011700,1,TUE,11103343,08/16/2011 01:17:00 AM,DISTRICT 1,45202,OTR
1,12XX MAIN ST,39.1097960354123,-84.5115788564264,OVER-THE-RHINE,OVER-THE-RHINE,1537,11103311,1,"CINC, OH 45224",BLACK,MALE,47,NONFATAL,08/14/2011 12:00:00 PM,AUG,184500,18,SUN,11103311,08/14/2011 06:45:00 PM,DISTRICT 1,45202,OTR
1,17XX VINE ST,39.1143649122958,-84.5153095904997,OVER-THE-RHINE,OVER-THE-RHINE,1538,11103305,1,"CINC, OH 45202",BLACK,MALE,21,NONFATAL,08/14/2011 12:00:00 PM,AUG,154000,15,SUN,11103305,08/14/2011 03:40:00 PM,DISTRICT 1,45202,OTR
3,33XX MCHENRY AV,39.1467220094213,-84.5720275187998,EAST WESTWOOD,EAST WESTWOOD,1536,31107073,1,"CINC, OH 45211",BLACK,MALE,27,NONFATAL,08/13/2011 12:00:00 PM,AUG,013000,1,SAT,31107073,08/13/2011 01:30:00 AM,DISTRICT 3,45225,EAST WESTWOOD - WESTWOOD
3,7XX GRAND AV,39.1058663951384,-84.5612275725197,EAST PRICE HILL,EAST PRICE HILL,1535,31107043,1,"CINC, OH 45227",BLACK,FEMALE,29,NONFATAL,08/12/2011 12:00:00 PM,AUG,011000,1,FRI,31107043,08/12/2011 01:10:00 AM,DISTRICT 3,45205,EAST PRICE HILL
3,25XX WILLIAMSBURG DR,39.1546312473563,-84.5616709664242,VILLAGES AT ROLL HILL,VILLAGES AT ROLL HILL,1534,31106956,1,"CINC, OH 45225",BLACK,MALE,22,NONFATAL,08/09/2011 12:00:00 PM,AUG,011300,1,TUE,31106956,08/09/2011 01:13:00 AM,DISTRICT 3,45225,VILLAGES AT ROLL HILL
5,56XX COLERAIN AV,39.1970723236938,-84.57661636859,MT AIRY,MT. AIRY,1533,51104385,1,"CIN, OH 45238",WHITE,MALE,24,NONFATAL,08/09/2011 12:00:00 PM,AUG,023000,2,TUE,51104385,08/09/2011 02:30:00 AM,DISTRICT 5,45239,MOUNT AIRY
1,21XX CENTRAL PARKWAY,39.1210419335566,-84.5278520695356,OVER-THE-RHINE,WEST END,1532,11103270,1,"CINC, OH 45238",BLACK,MALE,22,NONFATAL,08/09/2011 12:00:00 PM,AUG,113400,11,TUE,11103270,08/09/2011 11:34:00 AM,DISTRICT 1,45214,WEST END
4,50XX READING RD,39.1773784847176,-84.4672505099868,BOND HILL,BOND HILL,1531,41105054,1,"MASON, OH 45040",UNKNOWN,MALE,23,NONFATAL,08/06/2011 12:00:00 PM,AUG,042000,4,SAT,41105054,08/06/2011 04:20:00 AM,DISTRICT 4,45237,BOND HILL
4,70XX GLENMEADOW LN,39.1896607789245,-84.4685074295023,BOND HILL,ROSELAWN,85,40802417,1,,WHITE,FEMALE,32,NONFATAL,04/14/2008 12:00:00 PM,APR,,N/A,MON,40802417,04/14/2008 12:00:00 AM,DISTRICT 4,45237,BOND HILL
4,36XX ALASKA AV,39.1492527744952,-84.4983978401455,AVONDALE,AVONDALE,84,40802414,1,,BLACK,MALE,19,NONFATAL,04/14/2008 12:00:00 PM,APR,,N/A,MON,40802414,04/14/2008 12:00:00 AM,DISTRICT 4,45229,AVONDALE
4,24XX PARIS ST,39.1268238736782,-84.50545087698,MT AUBURN,MT. AUBURN,83,40802416,1,,BLACK,MALE,26,NONFATAL,04/14/2008 12:00:00 PM,APR,,N/A,MON,40802416,04/14/2008 12:00:00 AM,DISTRICT 4,45219,MOUNT AUBURN
2,18XX CLARION AV,39.1446724910623,-84.4674280226201,EVANSTON,EVANSTON,82,20801613,1,,BLACK,MALE,30,NONFATAL,04/13/2008 12:00:00 PM,APR,,N/A,SUN,20801613,04/13/2008 12:00:00 AM,DISTRICT 2,45207,EVANSTON
1,2XX E THIRTEENTH ST,39.1108878903266,-84.5099435760442,OVER-THE-RHINE,OVER-THE-RHINE,81,10801614,1,,BLACK,FEMALE,16,NONFATAL,04/12/2008 12:00:00 PM,APR,,N/A,SAT,10801614,04/12/2008 12:00:00 AM,DISTRICT 1,45202,PENDLETON
5,4XX KINGS RUN DR,39.1779158448451,-84.5102563800325,SPRING GROVE VILLAGE,WINTON HILLS,78,50801976,2,,BLACK,MALE,36,NONFATAL,04/11/2008 12:00:00 PM,APR,,N/A,FRI,50801976,04/11/2008 12:00:00 AM,DISTRICT 5,45232,WINTON HILLS
5,4XX KINGS RUN DR,39.1771458448451,-84.5087963800325,SPRING GROVE VILLAGE,WINTON HILLS,77,50801976,2,,BLACK,MALE,45,NONFATAL,04/11/2008 12:00:00 PM,APR,,N/A,FRI,50801976,04/11/2008 12:00:00 AM,DISTRICT 5,45232,WINTON HILLS
3,33XX GLENMORE AV,39.1489696910764,-84.613864708602,WESTWOOD,WESTWOOD,80,30803058,1,,BLACK,MALE,19,NONFATAL,04/11/2008 12:00:00 PM,APR,,N/A,FRI,30803058,04/11/2008 12:00:00 AM,DISTRICT 3,45211,
3,37XX PRESIDENT DR,39.153034818631,-84.5619334237288,VILLAGES AT ROLL HILL,VILLAGES AT ROLL HILL,79,30803065,1,,WHITE,MALE,26,NONFATAL,04/11/2008 12:00:00 PM,APR,,N/A,FRI,30803065,04/11/2008 12:00:00 AM,DISTRICT 3,45225,VILLAGES AT ROLL HILL
1,1XX E CLIFTON AV,39.1158402499547,-84.5150863025189,OVER-THE-RHINE,OVER-THE-RHINE,76,10801606,1,,BLACK,MALE,40,NONFATAL,04/10/2008 12:00:00 PM,APR,,N/A,THU,10801606,04/10/2008 12:00:00 AM,DISTRICT 1,45202,OTR
1,2XX E THIRTEENTH ST,39.1104903969035,-84.5120719223588,OVER-THE-RHINE,OVER-THE-RHINE,75,10801585,1,,BLACK,MALE,27,NONFATAL,04/09/2008 12:00:00 PM,APR,,N/A,WED,10801585,04/09/2008 12:00:00 AM,DISTRICT 1,45202,OTR
1,XX W TWELFTH ST,39.1074879618356,-84.5162058996974,OVER-THE-RHINE,OVER-THE-RHINE,74,10801547,1,,BLACK,MALE,24,NONFATAL,04/08/2008 12:00:00 PM,APR,,N/A,TUE,10801547,04/08/2008 12:00:00 AM,DISTRICT 1,45202,OTR
3,8XX STATE AV,39.1062379702586,-84.5529521021848,LOWER PRICE HILL,LOWER PRICE HILL,73,30802842,1,,WHITE,MALE,33,NONFATAL,04/07/2008 12:00:00 PM,APR,,N/A,MON,30802842,04/07/2008 12:00:00 AM,DISTRICT 3,45204,LOWER PRICE HILL
3,12XX MANSS AV,39.1159710581882,-84.5773603088365,WEST PRICE HILL,WEST PRICE HILL,70,30802838,1,,WHITE,FEMALE,25,NONFATAL,04/05/2008 12:00:00 PM,APR,,N/A,SAT,30802838,04/05/2008 12:00:00 AM,DISTRICT 3,45205,WEST PRICE HILL
2,43XX WHETSEL AV,39.1525191324806,-84.3939981505454,MADISONVILLE,MADISONVILLE,72,20801523,1,,BLACK,MALE,25,NONFATAL,04/05/2008 12:00:00 PM,APR,,N/A,SAT,20801523,04/05/2008 12:00:00 AM,DISTRICT 2,45227,MADISONVILLE
5,46XX NORTH EDGEWOOD AV,39.1740151413246,-84.5164599489487,SPRING GROVE VILLAGE,SPRING GROVE VILLAGE,71,50801881,1,,WHITE,MALE,37,NONFATAL,04/05/2008 12:00:00 PM,APR,,N/A,SAT,50801881,04/05/2008 12:00:00 AM,DISTRICT 5,45232,SPRING GROVE VILLAGE
4,35XX BURNET AV,39.1450439329642,-84.500388870055,AVONDALE,AVONDALE,69,40802162,1,,BLACK,MALE,29,NONFATAL,04/04/2008 12:00:00 PM,APR,,N/A,FRI,40802162,04/04/2008 12:00:00 AM,DISTRICT 4,45229,AVONDALE
1,15XX LINN ST,39.1128839102504,-84.5272586653527,WEST END,WEST END,68,10801454,1,,BLACK,MALE,23,NONFATAL,04/02/2008 12:00:00 PM,APR,,N/A,WED,10801454,04/02/2008 12:00:00 AM,DISTRICT 1,45214,WEST END
1,10XX BANK ST,39.1198387651853,-84.5316462009362,WEST END,WEST END,67,10801437,1,,BLACK,MALE,27,NONFATAL,04/01/2008 12:00:00 PM,APR,,N/A,TUE,10801437,04/01/2008 12:00:00 AM,DISTRICT 1,45214,WEST END
1,13XX MAIN ST,39.1101948617101,-84.5111507253122,OVER-THE-RHINE,OVER-THE-RHINE,66,10801411,1,,BLACK,MALE,29,NONFATAL,03/31/2008 12:00:00 PM,MAR,,N/A,MON,10801411,03/31/2008 12:00:00 AM,DISTRICT 1,45202,OTR
4,5XX HALE AV,39.1394247955738,-84.4944330307825,AVONDALE,AVONDALE,65,40802036,1,,BLACK,MALE,17,NONFATAL,03/31/2008 12:00:00 PM,MAR,,N/A,MON,40802036,03/31/2008 12:00:00 AM,DISTRICT 4,45229,AVONDALE
3,23XX NOTTINGHAM RD,39.1566222095611,-84.5601573256144,VILLAGES AT ROLL HILL,VILLAGES AT ROLL HILL,64,30802567,1,,BLACK,MALE,22,NONFATAL,03/28/2008 12:00:00 PM,MAR,,N/A,FRI,30802567,03/28/2008 12:00:00 AM,DISTRICT 3,45225,VILLAGES AT ROLL HILL
5,32XX COLERAIN AV,39.1425729380449,-84.5382682801013,CAMP WASHINGTON,CAMP WASHINGTON,62,30803190,1,,BLACK,MALE,27,FATAL,03/27/2008 12:00:00 PM,MAR,,N/A,THU,30803190,03/27/2008 12:00:00 AM,DISTRICT 5,45225,CAMP WASHINGTON
1,1XX E FOURTEENTH ST,39.1110092905757,-84.5135442387008,OVER-THE-RHINE,OVER-THE-RHINE,63,10801346,1,,BLACK,MALE,31,NONFATAL,03/27/2008 12:00:00 PM,MAR,,N/A,THU,10801346,03/27/2008 12:00:00 AM,DISTRICT 1,45202,OTR
2,36XX NORTHDALE PL,39.1818954040028,-84.4131067191761,KENNEDY HEIGHTS,KENNEDY HEIGHTS,61,20801341,1,,WHITE,MALE,50,NONFATAL,03/27/2008 12:00:00 PM,MAR,,N/A,THU,20801341,03/27/2008 12:00:00 AM,DISTRICT 2,45213,KENNEDY HEIGHTS
4,35XX READING RD,39.1460667369815,-84.4912714972546,AVONDALE,AVONDALE,60,40801940,1,,BLACK,MALE,16,NONFATAL,03/26/2008 12:00:00 PM,MAR,,N/A,WED,40801940,03/26/2008 12:00:00 AM,DISTRICT 4,45229,AVONDALE
4,8XX BEECHER ST,39.1326450948337,-84.4889593635018,WALNUT HILLS,WALNUT HILLS,58,40801911,1,,BLACK,MALE,18,NONFATAL,03/25/2008 12:00:00 PM,MAR,,N/A,TUE,40801911,03/25/2008 12:00:00 AM,DISTRICT 4,45206,WALNUT HILLS
3,12XX GILSEY AV,39.1150692652997,-84.582196691789,WEST PRICE HILL,WEST PRICE HILL,59,30802442,1,,BLACK,MALE,22,NONFATAL,03/25/2008 12:00:00 PM,MAR,,N/A,TUE,30802442,03/25/2008 12:00:00 AM,DISTRICT 3,45205,WEST PRICE HILL
3,32XX BOWLING GREEN CT,39.1437693391986,-84.5524086371978,MILLVALE,MILLVALE,57,30802401,1,,BLACK,MALE,31,NONFATAL,03/24/2008 12:00:00 PM,MAR,,N/A,MON,30802401,03/24/2008 12:00:00 AM,DISTRICT 3,45225,MILLVALE
